order_id,date,product_id,category,price,quantity,base_price,discount,demand_factor,revenue
1546,2023-04-14,P1,Electronics,773.6,69,967,20,0.92,53378.4
1547,2023-04-14,P2,Electronics,559.2,64,699,20,0.86,35788.8
1548,2023-04-14,P3,Clothing,504.45,51,531,5,0.96,25726.95
1549,2023-04-14,P4,Clothing,364.0,52,455,20,0.72,18928.0
1550,2023-04-14,P5,Electronics,1199.2,62,1499,20,0.88,74350.4
1551,2023-04-14,P6,Home,102.6,43,114,10,0.78,4411.8
1552,2023-04-14,P7,Electronics,1853.0,40,1853,0,0.82,74120.0
1553,2023-04-14,P8,Clothing,521.6,60,652,20,0.84,31296.0
1554,2023-04-14,P9,Clothing,703.0,46,740,5,0.87,32338.0
1555,2023-04-14,P10,Electronics,1508.4,54,1676,10,0.85,81453.6
1556,2023-04-14,P11,Electronics,548.0,65,685,20,0.88,35620.0
1557,2023-04-14,P12,Electronics,1787.9,47,1882,5,0.85,84031.3
1558,2023-04-14,P13,Clothing,687.0,49,687,0,0.98,33663.0
1559,2023-04-14,P14,Clothing,205.2,49,216,5,0.94,10054.8
1560,2023-04-14,P15,Electronics,836.0,78,1045,20,0.99,65208.0
1561,2023-04-15,P1,Electronics,1358.0,64,1358,0,1.28,86912.0
1562,2023-04-15,P2,Home,374.4,94,468,20,1.45,35193.6
1563,2023-04-15,P3,Clothing,723.0,74,723,0,1.49,53502.0
1564,2023-04-15,P4,Electronics,1448.8,98,1811,20,1.21,141982.4
1565,2023-04-15,P5,Electronics,1589.0,55,1589,0,1.11,87395.0
1566,2023-04-15,P6,Home,202.0,73,202,0,1.48,14746.0
1567,2023-04-15,P7,Electronics,725.0,72,725,0,1.44,52200.0
1568,2023-04-15,P8,Clothing,669.75,74,705,5,1.43,49561.5
1569,2023-04-15,P9,Home,393.3,62,414,5,1.21,24384.6
1570,2023-04-15,P10,Clothing,409.45,63,431,5,1.18,25795.35
1571,2023-04-15,P11,Electronics,900.9,86,1001,10,1.47,77477.4
1572,2023-04-15,P12,Clothing,188.8,81,236,20,1.28,15292.8
1573,2023-04-15,P13,Clothing,285.0,57,285,0,1.14,16245.0
1574,2023-04-15,P14,Home,292.8,77,366,20,1.34,22545.6
1575,2023-04-15,P15,Clothing,718.2,72,798,10,1.21,51710.4
1576,2023-04-16,P1,Electronics,1117.2,63,1176,5,1.18,70383.6
1577,2023-04-16,P2,Clothing,226.4,100,283,20,1.38,22640.0
1578,2023-04-16,P3,Clothing,232.2,71,258,10,1.29,16486.2
1579,2023-04-16,P4,Clothing,289.8,79,322,10,1.41,22894.2
1580,2023-04-16,P5,Home,141.55,71,149,5,1.35,10050.05
1581,2023-04-16,P6,Home,395.2,69,494,20,1.17,27268.8
1582,2023-04-16,P7,Home,159.3,60,177,10,1.11,9558.0
1583,2023-04-16,P8,Electronics,1355.2,93,1694,20,1.43,126033.6
1584,2023-04-16,P9,Clothing,280.0,77,350,20,1.12,21560.0
1585,2023-04-16,P10,Electronics,870.0,57,870,0,1.16,49590.0
1586,2023-04-16,P11,Electronics,1173.6,90,1467,20,1.25,105624.0
1587,2023-04-16,P12,Home,308.75,68,325,5,1.32,20995.0
1588,2023-04-16,P13,Electronics,1269.0,59,1269,0,1.18,74871.0
1589,2023-04-16,P14,Home,256.8,67,321,20,1.2,17205.6
1590,2023-04-16,P15,Clothing,498.75,64,525,5,1.2,31920.0
1591,2023-04-17,P1,Electronics,623.2,80,779,20,0.98,49856.0
1592,2023-04-17,P2,Home,313.0,48,313,0,0.98,15024.0
1593,2023-04-17,P3,Electronics,1508.8,59,1886,20,0.7,89019.2
1594,2023-04-17,P4,Electronics,1594.4,79,1993,20,0.98,125957.6
1595,2023-04-17,P5,Home,247.2,44,309,20,0.72,10876.8
1596,2023-04-17,P6,Clothing,253.6,56,317,20,0.77,14201.6
1597,2023-04-17,P7,Electronics,1417.4,46,1492,5,0.86,65200.4
1598,2023-04-17,P8,Home,274.0,46,274,0,0.94,12604.0
1599,2023-04-17,P9,Home,171.9,39,191,10,0.73,6704.1
1600,2023-04-17,P10,Clothing,201.6,52,252,20,0.72,10483.2
1601,2023-04-17,P11,Electronics,1530.0,43,1530,0,0.87,65790.0
1602,2023-04-17,P12,Home,372.8,46,466,20,0.75,17148.8
1603,2023-04-17,P13,Home,413.1,47,459,10,0.9,19415.7
1604,2023-04-17,P14,Home,418.5,51,465,10,0.92,21343.5
1605,2023-04-17,P15,Home,309.0,46,309,0,0.94,14214.0
1606,2023-04-18,P1,Clothing,541.8,44,602,10,0.8,23839.2
1607,2023-04-18,P2,Clothing,351.0,51,390,10,0.89,17901.0
1608,2023-04-18,P3,Electronics,1285.2,55,1428,10,0.96,70686.0
1609,2023-04-18,P4,Home,410.4,51,456,10,0.97,20930.4
1610,2023-04-18,P5,Clothing,399.0,51,420,5,0.98,20349.0
1611,2023-04-18,P6,Clothing,520.6,52,548,5,0.99,27071.2
1612,2023-04-18,P7,Electronics,895.85,41,943,5,0.76,36729.85
1613,2023-04-18,P8,Electronics,523.2,65,654,20,0.76,34008.0
1614,2023-04-18,P9,Electronics,1284.0,36,1284,0,0.73,46224.0
1615,2023-04-18,P10,Electronics,831.25,53,875,5,0.99,44056.25
1616,2023-04-18,P11,Electronics,1833.0,39,1833,0,0.79,71487.0
1617,2023-04-18,P12,Clothing,333.45,50,351,5,0.93,16672.5
1618,2023-04-18,P13,Home,317.3,42,334,5,0.81,13326.6
1619,2023-04-18,P14,Clothing,496.0,55,620,20,0.81,27280.0
1620,2023-04-18,P15,Home,335.0,42,335,0,0.86,14070.0
1621,2023-04-19,P1,Clothing,208.0,45,208,0,0.92,9360.0
1622,2023-04-19,P2,Electronics,1284.4,50,1352,5,0.89,64220.0
1623,2023-04-19,P3,Electronics,507.6,46,564,10,0.72,23349.6
1624,2023-04-19,P4,Clothing,511.2,49,568,10,0.84,25048.8
1625,2023-04-19,P5,Electronics,1069.2,52,1188,10,0.82,55598.4
1626,2023-04-19,P6,Home,136.8,41,152,10,0.74,5608.8
1627,2023-04-19,P7,Electronics,555.0,39,555,0,0.79,21645.0
1628,2023-04-19,P8,Home,410.4,49,432,5,0.95,20109.6
1629,2023-04-19,P9,Home,96.8,53,121,20,0.88,5130.4
1630,2023-04-19,P10,Electronics,552.8,61,691,20,0.7,33720.8
1631,2023-04-19,P11,Home,146.3,51,154,5,0.99,7461.3
1632,2023-04-19,P12,Electronics,732.0,45,732,0,0.9,32940.0
1633,2023-04-19,P13,Electronics,1104.85,44,1163,5,0.84,48613.4
1634,2023-04-19,P14,Electronics,1012.5,53,1125,10,0.89,53662.5
1635,2023-04-19,P15,Home,105.6,50,132,20,0.88,5280.0
1636,2023-04-20,P1,Home,290.7,45,323,10,0.86,13081.5
1637,2023-04-20,P2,Home,184.0,49,184,0,0.99,9016.0
1638,2023-04-20,P3,Home,327.2,53,409,20,0.91,17341.6
1639,2023-04-20,P4,Home,178.2,47,198,10,0.89,8375.4
1640,2023-04-20,P5,Home,161.0,47,161,0,0.95,7567.0
1641,2023-04-20,P6,Clothing,464.8,59,581,20,0.93,27423.2
1642,2023-04-20,P7,Clothing,428.8,52,536,20,0.87,22297.6
1643,2023-04-20,P8,Home,271.2,58,339,20,0.96,15729.6
1644,2023-04-20,P9,Electronics,1077.3,51,1134,5,0.96,54942.3
1645,2023-04-20,P10,Electronics,1384.8,47,1731,20,0.71,65085.6
1646,2023-04-20,P11,Clothing,304.0,49,380,20,0.71,14896.0
1647,2023-04-20,P12,Home,169.1,50,178,5,0.97,8455.0
1648,2023-04-20,P13,Electronics,1300.8,54,1626,20,0.78,70243.2
1649,2023-04-20,P14,Home,204.25,46,215,5,0.88,9395.5
1650,2023-04-20,P15,Electronics,1472.8,65,1841,20,0.93,95732.0
1651,2023-04-21,P1,Clothing,270.75,50,285,5,0.96,13537.5
1652,2023-04-21,P2,Electronics,882.4,63,1103,20,0.87,55591.2
1653,2023-04-21,P3,Electronics,1469.6,76,1837,20,0.91,111689.6
1654,2023-04-21,P4,Clothing,312.8,50,391,20,0.71,15640.0
1655,2023-04-21,P5,Home,352.8,48,392,10,0.89,16934.4
1656,2023-04-21,P6,Electronics,1498.15,54,1577,5,1.0,80900.1
1657,2023-04-21,P7,Electronics,1437.35,48,1513,5,0.88,68992.8
1658,2023-04-21,P8,Clothing,328.8,62,411,20,0.91,20385.6
1659,2023-04-21,P9,Clothing,474.4,48,593,20,0.72,22771.2
1660,2023-04-21,P10,Home,333.6,51,417,20,0.92,17013.6
1661,2023-04-21,P11,Clothing,419.4,48,466,10,0.86,20131.2
1662,2023-04-21,P12,Home,389.0,36,389,0,0.74,14004.0
1663,2023-04-21,P13,Clothing,362.7,53,403,10,0.89,19223.1
1664,2023-04-21,P14,Electronics,898.2,46,998,10,0.76,41317.2
1665,2023-04-21,P15,Clothing,494.0,44,494,0,0.88,21736.0
1666,2023-04-22,P1,Clothing,328.0,57,328,0,1.15,18696.0
1667,2023-04-22,P2,Home,117.8,74,124,5,1.41,8717.2
1668,2023-04-22,P3,Clothing,499.7,78,526,5,1.44,38976.6
1669,2023-04-22,P4,Electronics,1228.0,101,1535,20,1.41,124028.0
1670,2023-04-22,P5,Electronics,1094.4,78,1152,5,1.47,85363.2
1671,2023-04-22,P6,Electronics,1727.1,84,1919,10,1.3,145076.4
1672,2023-04-22,P7,Clothing,667.8,73,742,10,1.31,48749.4
1673,2023-04-22,P8,Clothing,375.25,80,395,5,1.48,30020.0
1674,2023-04-22,P9,Home,176.0,55,176,0,1.11,9680.0
1675,2023-04-22,P10,Home,201.0,66,201,0,1.32,13266.0
1676,2023-04-22,P11,Clothing,772.0,60,772,0,1.2,46320.0
1677,2023-04-22,P12,Clothing,505.8,76,562,10,1.39,38440.8
1678,2023-04-22,P13,Clothing,525.0,61,525,0,1.23,32025.0
1679,2023-04-22,P14,Clothing,654.0,66,654,0,1.32,43164.0
1680,2023-04-22,P15,Home,288.8,89,361,20,1.4,25703.2
1681,2023-04-23,P1,Electronics,1856.0,55,1856,0,1.1,102080.0
1682,2023-04-23,P2,Clothing,640.3,74,674,5,1.4,47382.2
1683,2023-04-23,P3,Electronics,1349.95,75,1421,5,1.34,101246.25
1684,2023-04-23,P4,Clothing,561.6,79,702,20,1.24,44366.4
1685,2023-04-23,P5,Electronics,1094.4,75,1216,10,1.27,82080.0
1686,2023-04-23,P6,Home,252.7,62,266,5,1.17,15667.4
1687,2023-04-23,P7,Electronics,615.6,78,648,5,1.47,48016.8
1688,2023-04-23,P8,Electronics,1019.0,68,1019,0,1.36,69292.0
1689,2023-04-23,P9,Clothing,264.1,71,278,5,1.37,18751.1
1690,2023-04-23,P10,Clothing,312.0,60,312,0,1.21,18720.0
1691,2023-04-23,P11,Electronics,864.5,67,910,5,1.22,57921.5
1692,2023-04-23,P12,Home,203.3,64,214,5,1.26,13011.2
1693,2023-04-23,P13,Home,111.0,73,111,0,1.46,8103.0
1694,2023-04-23,P14,Electronics,1491.2,87,1864,20,1.18,129734.4
1695,2023-04-23,P15,Electronics,1113.3,91,1237,10,1.43,101310.3
1696,2023-04-24,P1,Home,450.3,45,474,5,0.88,20263.5
1697,2023-04-24,P2,Electronics,601.35,49,633,5,0.92,29466.15
1698,2023-04-24,P3,Electronics,1318.4,70,1648,20,0.92,92288.0
1699,2023-04-24,P4,Clothing,406.8,48,452,10,0.86,19526.4
1700,2023-04-24,P5,Clothing,709.65,49,747,5,0.91,34772.85
1701,2023-04-24,P6,Clothing,600.0,50,750,20,0.74,30000.0
1702,2023-04-24,P7,Electronics,1580.8,39,1664,5,0.72,61651.2
1703,2023-04-24,P8,Electronics,627.0,36,627,0,0.73,22572.0
1704,2023-04-24,P9,Clothing,386.1,50,429,10,0.85,19305.0
1705,2023-04-24,P10,Home,139.5,43,155,10,0.78,5998.5
1706,2023-04-24,P11,Clothing,589.95,43,621,5,0.83,25367.85
1707,2023-04-24,P12,Home,144.8,51,181,20,0.83,7384.8
1708,2023-04-24,P13,Clothing,229.9,38,242,5,0.72,8736.2
1709,2023-04-24,P14,Electronics,1534.4,61,1918,20,0.83,93598.4
1710,2023-04-24,P15,Clothing,370.8,44,412,10,0.79,16315.2
1711,2023-04-25,P1,Home,470.25,48,495,5,0.94,22572.0
1712,2023-04-25,P2,Clothing,422.1,39,469,10,0.72,16461.9
1713,2023-04-25,P3,Home,328.0,48,410,20,0.86,15744.0
1714,2023-04-25,P4,Clothing,700.15,49,737,5,0.9,34307.35
1715,2023-04-25,P5,Electronics,977.4,49,1086,10,0.86,47892.6
1716,2023-04-25,P6,Electronics,1818.0,43,1818,0,0.86,78174.0
1717,2023-04-25,P7,Clothing,308.8,56,386,20,0.9,17292.8
1718,2023-04-25,P8,Clothing,492.0,60,615,20,0.92,29520.0
1719,2023-04-25,P9,Electronics,527.25,43,555,5,0.79,22671.75
1720,2023-04-25,P10,Clothing,460.0,48,575,20,0.77,22080.0
1721,2023-04-25,P11,Clothing,309.0,39,309,0,0.78,12051.0
1722,2023-04-25,P12,Home,455.0,36,455,0,0.73,16380.0
1723,2023-04-25,P13,Electronics,616.55,53,649,5,0.96,32677.15
1724,2023-04-25,P14,Electronics,1087.75,43,1145,5,0.77,46773.25
1725,2023-04-25,P15,Electronics,1283.0,48,1283,0,0.97,61584.0
1726,2023-04-26,P1,Clothing,291.2,53,364,20,0.73,15433.6
1727,2023-04-26,P2,Clothing,527.0,47,527,0,0.96,24769.0
1728,2023-04-26,P3,Home,107.1,55,119,10,0.98,5890.5
1729,2023-04-26,P4,Electronics,1143.0,35,1143,0,0.7,40005.0
1730,2023-04-26,P5,Home,443.0,46,443,0,0.93,20378.0
1731,2023-04-26,P6,Electronics,935.1,50,1039,10,0.84,46755.0
1732,2023-04-26,P7,Electronics,1252.0,66,1565,20,0.92,82632.0
1733,2023-04-26,P8,Home,402.8,45,424,5,0.86,18126.0
1734,2023-04-26,P9,Home,136.0,53,170,20,0.83,7208.0
1735,2023-04-26,P10,Electronics,1348.0,46,1685,20,0.72,62008.0
1736,2023-04-26,P11,Electronics,1079.1,63,1199,10,0.99,67983.3
1737,2023-04-26,P12,Clothing,438.4,50,548,20,0.77,21920.0
1738,2023-04-26,P13,Home,85.6,52,107,20,0.85,4451.2
1739,2023-04-26,P14,Clothing,325.6,67,407,20,0.94,21815.2
1740,2023-04-26,P15,Clothing,562.5,60,625,10,1.0,33750.0
1741,2023-04-27,P1,Clothing,380.8,52,476,20,0.78,19801.6
1742,2023-04-27,P2,Clothing,433.6,58,542,20,0.96,25148.8
1743,2023-04-27,P3,Electronics,810.35,43,853,5,0.79,34845.05
1744,2023-04-27,P4,Electronics,665.6,61,832,20,0.78,40601.6
1745,2023-04-27,P5,Home,109.8,41,122,10,0.74,4501.8
1746,2023-04-27,P6,Clothing,238.4,62,298,20,0.94,14780.8
1747,2023-04-27,P7,Home,109.0,39,109,0,0.79,4251.0
1748,2023-04-27,P8,Electronics,1209.0,44,1209,0,0.9,53196.0
1749,2023-04-27,P9,Electronics,1322.4,72,1653,20,0.86,95212.8
1750,2023-04-27,P10,Clothing,527.4,52,586,10,0.94,27424.8
1751,2023-04-27,P11,Clothing,229.9,40,242,5,0.76,9196.0
1752,2023-04-27,P12,Clothing,521.55,40,549,5,0.74,20862.0
1753,2023-04-27,P13,Electronics,1083.0,40,1083,0,0.82,43320.0
1754,2023-04-27,P14,Clothing,681.3,47,757,10,0.81,32021.1
1755,2023-04-27,P15,Home,190.4,55,238,20,0.88,10472.0
1756,2023-04-28,P1,Clothing,358.15,46,377,5,0.85,16474.9
1757,2023-04-28,P2,Clothing,282.6,46,314,10,0.83,12999.6
1758,2023-04-28,P3,Electronics,1756.55,46,1849,5,0.83,80801.3
1759,2023-04-28,P4,Home,219.6,38,244,10,0.71,8344.8
1760,2023-04-28,P5,Home,430.0,48,430,0,0.97,20640.0
1761,2023-04-28,P6,Home,253.0,49,253,0,0.99,12397.0
1762,2023-04-28,P7,Clothing,562.5,52,625,10,0.91,29250.0
1763,2023-04-28,P8,Electronics,643.0,42,643,0,0.85,27006.0
1764,2023-04-28,P9,Electronics,1233.1,43,1298,5,0.8,53023.3
1765,2023-04-28,P10,Home,376.2,39,396,5,0.76,14671.8
1766,2023-04-28,P11,Clothing,355.0,38,355,0,0.76,13490.0
1767,2023-04-28,P12,Home,219.45,36,231,5,0.7,7900.2
1768,2023-04-28,P13,Clothing,749.0,37,749,0,0.74,27713.0
1769,2023-04-28,P14,Clothing,477.0,48,530,10,0.84,22896.0
1770,2023-04-28,P15,Home,350.55,38,369,5,0.73,13320.9
1771,2023-04-29,P1,Clothing,365.75,69,385,5,1.29,25236.75
1772,2023-04-29,P2,Electronics,414.4,92,518,20,1.36,38124.8
1773,2023-04-29,P3,Home,335.0,60,335,0,1.21,20100.0
1774,2023-04-29,P4,Clothing,663.1,68,698,5,1.27,45090.8
1775,2023-04-29,P5,Electronics,1662.0,60,1662,0,1.22,99720.0
1776,2023-04-29,P6,Home,188.0,79,235,20,1.35,14852.0
1777,2023-04-29,P7,Home,154.4,66,193,20,1.17,10190.4
1778,2023-04-29,P8,Home,243.2,80,304,20,1.36,19456.0
1779,2023-04-29,P9,Electronics,1249.25,74,1315,5,1.36,92444.5
1780,2023-04-29,P10,Home,371.7,71,413,10,1.28,26390.7
1781,2023-04-29,P11,Electronics,1866.75,71,1965,5,1.3,132539.25
1782,2023-04-29,P12,Clothing,730.55,72,769,5,1.37,52599.6
1783,2023-04-29,P13,Home,360.8,72,451,20,1.15,25977.6
1784,2023-04-29,P14,Electronics,1165.6,95,1457,20,1.42,110732.0
1785,2023-04-29,P15,Electronics,1397.6,74,1747,20,1.1,103422.4
1786,2023-04-30,P1,Clothing,663.0,69,663,0,1.38,45747.0
1787,2023-04-30,P2,Home,148.0,74,148,0,1.49,10952.0
1788,2023-04-30,P3,Home,415.15,72,437,5,1.38,29890.8
1789,2023-04-30,P4,Clothing,529.6,76,662,20,1.13,40249.6
1790,2023-04-30,P5,Clothing,403.2,66,448,10,1.17,26611.2
1791,2023-04-30,P6,Clothing,763.0,68,763,0,1.37,51884.0
1792,2023-04-30,P7,Clothing,219.0,71,219,0,1.43,15549.0
1793,2023-04-30,P8,Clothing,542.0,64,542,0,1.29,34688.0
1794,2023-04-30,P9,Clothing,375.0,59,375,0,1.2,22125.0
1795,2023-04-30,P10,Clothing,313.5,79,330,5,1.46,24766.5
1796,2023-04-30,P11,Home,437.0,64,460,5,1.24,27968.0
1797,2023-04-30,P12,Home,378.0,71,420,10,1.26,26838.0
1798,2023-04-30,P13,Electronics,582.0,61,582,0,1.24,35502.0
1799,2023-04-30,P14,Home,433.2,62,456,5,1.18,26858.4
1800,2023-04-30,P15,Home,385.2,71,428,10,1.34,27349.2
1801,2023-05-01,P1,Home,302.4,50,378,20,0.77,15120.0
1802,2023-05-01,P2,Home,406.0,43,406,0,0.87,17458.0
1803,2023-05-01,P3,Electronics,1925.0,45,1925,0,0.91,86625.0
1804,2023-05-01,P4,Home,166.4,64,208,20,1.0,10649.6
1805,2023-05-01,P5,Electronics,930.4,78,1163,20,0.94,72571.2
1806,2023-05-01,P6,Clothing,451.2,65,564,20,0.98,29328.0
1807,2023-05-01,P7,Clothing,621.9,53,691,10,0.9,32960.7
1808,2023-05-01,P8,Electronics,1457.3,53,1534,5,0.98,77236.9
1809,2023-05-01,P9,Home,150.4,41,188,20,0.71,6166.4
1810,2023-05-01,P10,Electronics,1385.6,71,1732,20,0.95,98377.6
1811,2023-05-01,P11,Electronics,613.7,46,646,5,0.84,28230.2
1812,2023-05-01,P12,Electronics,1909.0,41,1909,0,0.82,78269.0
1813,2023-05-01,P13,Electronics,1730.7,58,1923,10,0.9,100380.6
1814,2023-05-01,P14,Clothing,378.0,47,420,10,0.8,17766.0
1815,2023-05-01,P15,Clothing,433.8,44,482,10,0.81,19087.2
1816,2023-05-02,P1,Home,167.0,42,167,0,0.85,7014.0
1817,2023-05-02,P2,Electronics,658.4,71,823,20,0.96,46746.4
1818,2023-05-02,P3,Clothing,241.6,56,302,20,0.82,13529.6
1819,2023-05-02,P4,Electronics,1367.1,44,1519,10,0.71,60152.4
1820,2023-05-02,P5,Home,271.7,38,286,5,0.73,10324.6
1821,2023-05-02,P6,Electronics,1575.0,36,1575,0,0.74,56700.0
1822,2023-05-02,P7,Clothing,406.6,47,428,5,0.9,19110.2
1823,2023-05-02,P8,Home,272.0,42,340,20,0.76,11424.0
1824,2023-05-02,P9,Home,386.1,40,429,10,0.72,15444.0
1825,2023-05-02,P10,Clothing,243.2,70,304,20,0.99,17024.0
1826,2023-05-02,P11,Clothing,710.6,47,748,5,0.91,33398.2
1827,2023-05-02,P12,Electronics,480.0,53,600,20,0.8,25440.0
1828,2023-05-02,P13,Home,414.9,52,461,10,0.97,21574.8
1829,2023-05-02,P14,Electronics,1352.8,65,1691,20,0.88,87932.0
1830,2023-05-02,P15,Clothing,399.95,41,421,5,0.78,16397.95
1831,2023-05-03,P1,Clothing,631.75,46,665,5,0.87,29060.5
1832,2023-05-03,P2,Clothing,530.1,48,558,5,0.92,25444.8
1833,2023-05-03,P3,Electronics,777.6,54,864,10,0.92,41990.4
1834,2023-05-03,P4,Clothing,330.0,46,330,0,0.93,15180.0
1835,2023-05-03,P5,Clothing,611.1,52,679,10,0.93,31777.2
1836,2023-05-03,P6,Clothing,709.0,39,709,0,0.79,27651.0
1837,2023-05-03,P7,Home,324.0,48,324,0,0.97,15552.0
1838,2023-05-03,P8,Home,168.15,43,177,5,0.84,7230.45
1839,2023-05-03,P9,Electronics,1299.6,44,1368,5,0.82,57182.4
1840,2023-05-03,P10,Electronics,1211.2,55,1514,20,0.72,66616.0
1841,2023-05-03,P11,Home,282.15,39,297,5,0.77,11003.85
1842,2023-05-03,P12,Electronics,718.2,54,798,10,0.94,38782.8
1843,2023-05-03,P13,Clothing,410.0,49,410,0,1.0,20090.0
1844,2023-05-03,P14,Clothing,691.0,38,691,0,0.77,26258.0
1845,2023-05-03,P15,Electronics,590.9,45,622,5,0.84,26590.5
1846,2023-05-04,P1,Home,210.0,42,210,0,0.85,8820.0
1847,2023-05-04,P2,Clothing,283.1,46,298,5,0.85,13022.6
1848,2023-05-04,P3,Electronics,1586.7,45,1763,10,0.78,71401.5
1849,2023-05-04,P4,Electronics,731.5,49,770,5,0.92,35843.5
1850,2023-05-04,P5,Home,435.1,50,458,5,0.97,21755.0
1851,2023-05-04,P6,Home,346.5,44,385,10,0.82,15246.0
1852,2023-05-04,P7,Home,223.2,56,279,20,0.97,12499.2
1853,2023-05-04,P8,Home,139.65,39,147,5,0.74,5446.35
1854,2023-05-04,P9,Home,302.0,49,302,0,0.98,14798.0
1855,2023-05-04,P10,Home,138.7,42,146,5,0.83,5825.4
1856,2023-05-04,P11,Electronics,1865.0,47,1865,0,0.96,87655.0
1857,2023-05-04,P12,Electronics,1412.1,43,1569,10,0.7,60720.3
1858,2023-05-04,P13,Electronics,560.7,50,623,10,0.8,28035.0
1859,2023-05-04,P14,Electronics,1328.1,48,1398,5,0.9,63748.8
1860,2023-05-04,P15,Home,80.8,40,101,20,0.71,3232.0
1861,2023-05-05,P1,Clothing,327.6,50,364,10,0.84,16380.0
1862,2023-05-05,P2,Home,304.8,60,381,20,0.96,18288.0
1863,2023-05-05,P3,Electronics,1183.7,49,1246,5,0.89,58001.3
1864,2023-05-05,P4,Home,128.8,44,161,20,0.71,5667.2
1865,2023-05-05,P5,Electronics,576.0,44,640,10,0.76,25344.0
1866,2023-05-05,P6,Clothing,317.6,68,397,20,0.92,21596.8
1867,2023-05-05,P7,Electronics,1290.1,46,1358,5,0.83,59344.6
1868,2023-05-05,P8,Clothing,419.2,64,524,20,0.89,26828.8
1869,2023-05-05,P9,Home,147.0,39,147,0,0.79,5733.0
1870,2023-05-05,P10,Electronics,756.0,43,756,0,0.87,32508.0
1871,2023-05-05,P11,Clothing,660.0,42,660,0,0.86,27720.0
1872,2023-05-05,P12,Electronics,1344.8,53,1681,20,0.79,71274.4
1873,2023-05-05,P13,Home,155.0,49,155,0,0.99,7595.0
1874,2023-05-05,P14,Clothing,518.4,58,648,20,0.88,30067.2
1875,2023-05-05,P15,Home,133.2,43,148,10,0.81,5727.6
1876,2023-05-06,P1,Clothing,275.2,84,344,20,1.25,23116.8
1877,2023-05-06,P2,Electronics,1275.85,81,1343,5,1.43,103343.85
1878,2023-05-06,P3,Electronics,1463.0,74,1463,0,1.49,108262.0
1879,2023-05-06,P4,Home,348.0,70,435,20,1.13,24360.0
1880,2023-05-06,P5,Electronics,829.35,69,873,5,1.28,57225.15
1881,2023-05-06,P6,Electronics,1727.0,63,1727,0,1.26,108801.0
1882,2023-05-06,P7,Home,183.35,61,193,5,1.19,11184.35
1883,2023-05-06,P8,Clothing,704.9,72,742,5,1.33,50752.8
1884,2023-05-06,P9,Electronics,736.0,62,736,0,1.24,45632.0
1885,2023-05-06,P10,Clothing,251.1,70,279,10,1.18,17577.0
1886,2023-05-06,P11,Electronics,580.45,75,611,5,1.38,43533.75
1887,2023-05-06,P12,Home,110.2,59,116,5,1.15,6501.8
1888,2023-05-06,P13,Clothing,484.0,94,605,20,1.48,45496.0
1889,2023-05-06,P14,Electronics,1050.4,100,1313,20,1.16,105040.0
1890,2023-05-06,P15,Electronics,1278.9,96,1421,10,1.49,122774.4
1891,2023-05-07,P1,Electronics,1044.9,81,1161,10,1.38,84636.9
1892,2023-05-07,P2,Electronics,1951.0,58,1951,0,1.18,113158.0
1893,2023-05-07,P3,Clothing,796.0,65,796,0,1.31,51740.0
1894,2023-05-07,P4,Home,80.8,68,101,20,1.14,5494.4
1895,2023-05-07,P5,Clothing,363.6,69,404,10,1.17,25088.4
1896,2023-05-07,P6,Clothing,426.6,71,474,10,1.27,30288.6
1897,2023-05-07,P7,Clothing,733.4,71,772,5,1.35,52071.4
1898,2023-05-07,P8,Home,349.2,64,388,10,1.21,22348.8
1899,2023-05-07,P9,Home,386.4,91,483,20,1.42,35162.4
1900,2023-05-07,P10,Home,274.5,79,305,10,1.43,21685.5
1901,2023-05-07,P11,Electronics,559.8,77,622,10,1.2,43104.6
1902,2023-05-07,P12,Clothing,210.9,66,222,5,1.25,13919.4
1903,2023-05-07,P13,Home,210.4,70,263,20,1.17,14728.0
1904,2023-05-07,P14,Electronics,1290.6,76,1434,10,1.24,98085.6
1905,2023-05-07,P15,Electronics,825.6,105,1032,20,1.32,86688.0
1906,2023-05-08,P1,Home,201.4,46,212,5,0.88,9264.4
1907,2023-05-08,P2,Home,339.2,52,424,20,0.82,17638.4
1908,2023-05-08,P3,Home,280.0,46,280,0,0.92,12880.0
1909,2023-05-08,P4,Clothing,383.0,41,383,0,0.84,15703.0
1910,2023-05-08,P5,Electronics,548.0,78,685,20,0.95,42744.0
1911,2023-05-08,P6,Home,392.0,39,392,0,0.78,15288.0
1912,2023-05-08,P7,Electronics,1190.4,60,1488,20,0.84,71424.0
1913,2023-05-08,P8,Clothing,554.4,55,616,10,0.95,30492.0
1914,2023-05-08,P9,Electronics,1162.0,36,1162,0,0.73,41832.0
1915,2023-05-08,P10,Electronics,1624.5,55,1805,10,0.9,89347.5
1916,2023-05-08,P11,Home,102.4,55,128,20,1.0,5632.0
1917,2023-05-08,P12,Electronics,1586.5,43,1670,5,0.81,68219.5
1918,2023-05-08,P13,Electronics,1112.0,68,1390,20,0.87,75616.0
1919,2023-05-08,P14,Clothing,626.4,48,696,10,0.88,30067.2
1920,2023-05-08,P15,Electronics,1166.4,59,1296,10,0.96,68817.6
1921,2023-05-09,P1,Electronics,1635.0,47,1635,0,0.96,76845.0
1922,2023-05-09,P2,Clothing,676.8,40,752,10,0.73,27072.0
1923,2023-05-09,P3,Clothing,568.8,52,632,10,0.91,29577.6
